type,experiment_number,VM_ID,VM_exTime,VM_costPerStorage,VM_powerCompsuption
NO_FUZZY,10,26,0.000,0.000,0.000
NO_FUZZY,10,27,2.000,1.200,20.200
NO_FUZZY,10,29,0.000,0.000,0.000
NO_FUZZY,10,30,0.000,0.000,0.000
NO_FUZZY,10,31,2.500,1.500,25.250
NO_FUZZY,10,32,0.000,0.000,0.000
NO_FUZZY,10,33,0.000,0.000,0.000
NO_FUZZY,10,34,0.889,0.300,3.163
NO_FUZZY,10,35,1.000,0.600,10.100
NO_FUZZY,10,36,0.000,0.000,0.000
NO_FUZZY,10,37,0.000,0.000,0.000
NO_FUZZY,10,38,0.889,0.300,3.163
NO_FUZZY,10,39,0.000,0.000,0.000
NO_FUZZY,10,40,0.000,0.000,0.000
NO_FUZZY,10,41,0.000,0.000,0.000
NO_FUZZY,10,42,0.000,0.000,0.000
NO_FUZZY,10,43,0.500,0.300,5.050
NO_FUZZY,10,44,0.000,0.000,0.000
NO_FUZZY,10,45,0.000,0.000,0.000
NO_FUZZY,10,46,0.000,0.000,0.000
NO_FUZZY,10,47,2.500,1.500,25.250
NO_FUZZY,10,48,0.000,0.000,0.000
NO_FUZZY,10,49,0.000,0.000,0.000
NO_FUZZY,11,0,0.000,0.000,0.000
NO_FUZZY,11,1,0.000,0.000,0.000
NO_FUZZY,11,2,0.889,0.300,3.163
NO_FUZZY,11,3,5.000,3.000,50.500
NO_FUZZY,11,4,0.000,0.000,0.000
NO_FUZZY,11,5,2.000,0.300,1.900
NO_FUZZY,11,6,1.778,0.600,6.325
NO_FUZZY,11,7,5.500,3.300,55.550
NO_FUZZY,11,8,0.000,0.000,0.000
NO_FUZZY,11,9,0.000,0.000,0.000
NO_FUZZY,11,10,1.778,0.600,6.325
NO_FUZZY,11,11,3.500,2.100,35.350
NO_FUZZY,11,12,0.000,0.000,0.000
NO_FUZZY,11,13,4.000,0.600,3.800
NO_FUZZY,11,14,1.778,0.600,6.325
NO_FUZZY,11,15,5.000,3.000,50.500
NO_FUZZY,11,16,0.000,0.000,0.000
NO_FUZZY,11,17,0.000,0.000,0.000
NO_FUZZY,11,18,1.778,0.600,6.325
NO_FUZZY,11,19,4.000,2.400,40.400
NO_FUZZY,11,20,0.000,0.000,0.000
NO_FUZZY,11,21,4.000,0.600,3.800
NO_FUZZY,11,24,0.000,0.000,0.000
NO_FUZZY,11,28,0.000,0.000,0.000
NO_FUZZY,11,22,3.556,1.200,12.650
NO_FUZZY,11,23,3.000,1.800,30.300
NO_FUZZY,11,25,0.000,0.000,0.000
NO_FUZZY,11,26,3.556,1.200,12.650
NO_FUZZY,11,27,3.500,2.100,35.350
NO_FUZZY,11,29,0.000,0.000,0.000
NO_FUZZY,11,30,3.556,1.200,12.650
NO_FUZZY,11,31,4.000,2.400,40.400
NO_FUZZY,11,32,0.000,0.000,0.000
NO_FUZZY,11,33,2.000,0.300,1.900
NO_FUZZY,11,34,3.556,1.200,12.650
NO_FUZZY,11,35,3.000,1.800,30.300
NO_FUZZY,11,36,0.000,0.000,0.000
NO_FUZZY,11,37,0.000,0.000,0.000
NO_FUZZY,11,38,0.000,0.000,0.000
NO_FUZZY,11,39,5.500,3.300,55.550
NO_FUZZY,11,40,0.000,0.000,0.000
NO_FUZZY,11,41,0.000,0.000,0.000
NO_FUZZY,11,42,0.889,0.300,3.163
NO_FUZZY,11,44,0.000,0.000,0.000
NO_FUZZY,11,45,0.000,0.000,0.000
NO_FUZZY,11,43,5.000,3.000,50.500
NO_FUZZY,11,46,3.556,1.200,12.650
NO_FUZZY,11,47,5.000,3.000,50.500
NO_FUZZY,11,48,0.000,0.000,0.000
NO_FUZZY,11,49,2.000,0.300,1.900
NO_FUZZY,12,0,0.000,0.000,0.000
NO_FUZZY,12,1,4.000,0.600,3.800
NO_FUZZY,12,2,0.889,0.300,3.163
NO_FUZZY,12,3,8.000,4.800,80.800
NO_FUZZY,12,4,8.000,0.300,0.950
NO_FUZZY,12,5,4.000,0.600,3.800
NO_FUZZY,12,6,0.889,0.300,3.163
NO_FUZZY,12,7,6.500,3.900,65.650
NO_FUZZY,12,8,8.000,0.300,0.950
NO_FUZZY,12,12,0.000,0.000,0.000
NO_FUZZY,12,9,4.000,0.600,3.800
NO_FUZZY,12,10,4.444,1.500,15.813
NO_FUZZY,12,11,7.500,4.500,75.750
NO_FUZZY,12,13,2.000,0.300,1.900
NO_FUZZY,12,14,3.556,1.200,12.650
NO_FUZZY,12,15,6.500,3.900,65.650
NO_FUZZY,12,16,0.000,0.000,0.000
NO_FUZZY,12,17,6.000,0.900,5.700
NO_FUZZY,12,18,5.333,1.800,18.975
NO_FUZZY,12,19,7.000,4.200,70.700
NO_FUZZY,12,20,0.000,0.000,0.000
NO_FUZZY,12,21,4.000,0.600,3.800
NO_FUZZY,12,22,5.333,1.800,18.975
NO_FUZZY,12,23,6.500,3.900,65.650
NO_FUZZY,12,24,8.000,0.300,0.950
NO_FUZZY,12,25,4.000,0.600,3.800
NO_FUZZY,12,28,8.000,0.300,0.950
NO_FUZZY,12,29,6.000,0.900,5.700
NO_FUZZY,12,26,4.444,1.500,15.813
NO_FUZZY,12,27,6.500,3.900,65.650
NO_FUZZY,12,30,0.889,0.300,3.163
NO_FUZZY,12,31,6.000,3.600,60.600
NO_FUZZY,12,32,8.000,0.300,0.950
NO_FUZZY,12,33,2.000,0.300,1.900
NO_FUZZY,12,34,7.111,2.400,25.300
NO_FUZZY,12,35,3.500,2.100,35.350
NO_FUZZY,12,36,0.000,0.000,0.000
NO_FUZZY,12,37,0.000,0.000,0.000
NO_FUZZY,12,38,1.778,0.600,6.325
NO_FUZZY,12,39,5.000,3.000,50.500
NO_FUZZY,12,40,8.000,0.300,0.950
NO_FUZZY,12,41,0.000,0.000,0.000
NO_FUZZY,12,42,2.667,0.900,9.488
NO_FUZZY,12,43,7.000,4.200,70.700
NO_FUZZY,12,44,0.000,0.000,0.000
NO_FUZZY,12,45,0.000,0.000,0.000
NO_FUZZY,12,46,5.333,1.800,18.975
NO_FUZZY,12,48,8.000,0.300,0.950
NO_FUZZY,12,49,0.000,0.000,0.000
NO_FUZZY,12,47,7.500,4.500,75.750
NO_FUZZY,13,0,8.000,0.300,0.950
NO_FUZZY,13,1,10.000,1.500,9.500
NO_FUZZY,13,2,8.889,3.000,31.625
NO_FUZZY,13,3,8.500,5.100,85.850
NO_FUZZY,13,4,0.000,0.000,0.000
NO_FUZZY,13,5,8.000,1.200,7.600
NO_FUZZY,13,6,6.222,2.100,22.138
NO_FUZZY,13,7,10.500,6.300,106.050
NO_FUZZY,13,8,8.000,0.300,0.950
NO_FUZZY,13,12,0.000,0.000,0.000
NO_FUZZY,13,9,6.000,0.900,5.700
NO_FUZZY,13,10,4.444,1.500,15.813
NO_FUZZY,13,11,9.500,5.700,95.950
NO_FUZZY,13,13,6.000,0.900,5.700
NO_FUZZY,13,14,5.333,1.800,18.975
NO_FUZZY,13,15,10.000,6.000,101.000
NO_FUZZY,13,16,0.000,0.000,0.000
NO_FUZZY,13,17,0.000,0.000,0.000
NO_FUZZY,13,18,8.889,3.000,31.625
NO_FUZZY,13,19,10.500,6.300,106.050
NO_FUZZY,13,20,0.000,0.000,0.000
NO_FUZZY,13,21,2.000,0.300,1.900
NO_FUZZY,13,22,8.889,3.000,31.625
NO_FUZZY,13,23,6.000,3.600,60.600
NO_FUZZY,13,24,0.000,0.000,0.000
NO_FUZZY,13,25,10.000,1.500,9.500
NO_FUZZY,13,26,8.889,3.000,31.625
NO_FUZZY,13,27,10.500,6.300,106.050
NO_FUZZY,13,28,0.000,0.000,0.000
NO_FUZZY,13,29,8.000,1.200,7.600
NO_FUZZY,13,30,4.444,1.500,15.813
NO_FUZZY,13,31,9.500,5.700,95.950
NO_FUZZY,13,32,8.000,0.300,0.950
NO_FUZZY,13,33,6.000,0.900,5.700
NO_FUZZY,13,34,8.889,3.000,31.625
NO_FUZZY,13,35,9.000,5.400,90.900
NO_FUZZY,13,36,0.000,0.000,0.000
NO_FUZZY,13,37,8.000,1.200,7.600
NO_FUZZY,13,38,3.556,1.200,12.650
NO_FUZZY,13,39,10.000,6.000,101.000
NO_FUZZY,13,40,0.000,0.000,0.000
NO_FUZZY,13,41,0.000,0.000,0.000
NO_FUZZY,13,42,9.778,3.300,34.788
NO_FUZZY,13,43,9.500,5.700,95.950
NO_FUZZY,13,44,0.000,0.000,0.000
NO_FUZZY,13,45,10.000,1.500,9.500
NO_FUZZY,13,46,9.778,3.300,34.788
NO_FUZZY,13,48,0.000,0.000,0.000
NO_FUZZY,13,49,2.000,0.300,1.900
NO_FUZZY,13,47,10.000,6.000,101.000
NO_FUZZY,14,0,0.000,0.000,0.000
NO_FUZZY,14,1,4.000,0.600,3.800
NO_FUZZY,14,2,8.000,2.700,28.463
NO_FUZZY,14,3,12.000,7.200,121.200
NO_FUZZY,14,4,0.000,0.000,0.000
NO_FUZZY,14,5,12.000,1.800,11.400
NO_FUZZY,14,6,5.333,1.800,18.975
NO_FUZZY,14,7,9.000,5.400,90.900
NO_FUZZY,14,8,0.000,0.000,0.000
NO_FUZZY,14,12,8.000,0.300,0.950
NO_FUZZY,14,9,12.000,1.800,11.400
NO_FUZZY,14,10,3.556,1.200,12.650
NO_FUZZY,14,11,13.500,8.100,136.350
NO_FUZZY,14,13,12.000,1.800,11.400
NO_FUZZY,14,14,8.000,2.700,28.463
NO_FUZZY,14,15,9.500,5.700,95.950
NO_FUZZY,14,16,8.000,0.300,0.950
NO_FUZZY,14,17,8.000,1.200,7.600
NO_FUZZY,14,18,13.333,4.500,47.438
NO_FUZZY,14,19,10.500,6.300,106.050
NO_FUZZY,14,20,0.000,0.000,0.000
NO_FUZZY,14,21,12.000,1.800,11.400
NO_FUZZY,14,24,8.000,0.300,0.950
NO_FUZZY,14,28,0.000,0.000,0.000
NO_FUZZY,14,22,10.667,3.600,37.950
NO_FUZZY,14,23,12.500,7.500,126.250
NO_FUZZY,14,25,10.000,1.500,9.500
NO_FUZZY,14,26,8.889,3.000,31.625
NO_FUZZY,14,27,13.500,8.100,136.350
NO_FUZZY,14,29,8.000,1.200,7.600
NO_FUZZY,14,30,9.778,3.300,34.788
NO_FUZZY,14,31,12.000,7.200,121.200
NO_FUZZY,14,32,0.000,0.000,0.000
NO_FUZZY,14,33,14.000,2.100,13.300
NO_FUZZY,14,34,8.000,2.700,28.463
NO_FUZZY,14,35,12.000,7.200,121.200
NO_FUZZY,14,36,0.000,0.000,0.000
NO_FUZZY,14,37,10.000,1.500,9.500
NO_FUZZY,14,38,9.778,3.300,34.788
NO_FUZZY,14,40,8.000,0.300,0.950
NO_FUZZY,14,44,0.000,0.000,0.000
NO_FUZZY,14,39,12.500,7.500,126.250
NO_FUZZY,14,41,12.000,1.800,11.400
NO_FUZZY,14,42,7.111,2.400,25.300
NO_FUZZY,14,43,11.500,6.900,116.150
NO_FUZZY,14,45,10.000,1.500,9.500
NO_FUZZY,14,46,13.333,4.500,47.438
NO_FUZZY,14,47,12.500,7.500,126.250
NO_FUZZY,14,48,0.000,0.000,0.000
NO_FUZZY,14,49,6.000,0.900,5.700
NO_FUZZY,15,0,0.000,0.000,0.000
NO_FUZZY,15,1,16.000,2.400,15.200
NO_FUZZY,15,2,12.444,4.200,44.275
NO_FUZZY,15,3,14.500,8.700,146.450
NO_FUZZY,15,4,0.000,0.000,0.000
NO_FUZZY,15,5,6.000,0.900,5.700
NO_FUZZY,15,6,12.444,4.200,44.275
NO_FUZZY,15,7,10.000,6.000,101.000
NO_FUZZY,15,8,0.000,0.000,0.000
NO_FUZZY,15,9,8.000,1.200,7.600
NO_FUZZY,15,10,11.556,3.900,41.113
NO_FUZZY,15,11,16.000,9.600,161.600
NO_FUZZY,15,12,8.000,0.300,0.950
NO_FUZZY,15,13,14.000,2.100,13.300
NO_FUZZY,15,14,13.333,4.500,47.438
NO_FUZZY,15,15,13.000,7.800,131.300
NO_FUZZY,15,16,8.000,0.300,0.950
NO_FUZZY,15,17,8.000,1.200,7.600
NO_FUZZY,15,18,13.333,4.500,47.438
NO_FUZZY,15,19,14.000,8.400,141.400
NO_FUZZY,15,20,0.000,0.000,0.000
NO_FUZZY,15,21,14.000,2.100,13.300
NO_FUZZY,15,22,11.556,3.900,41.113
NO_FUZZY,15,23,13.000,7.800,131.300
NO_FUZZY,15,24,16.000,0.600,1.900
NO_FUZZY,15,25,14.000,2.100,13.300
NO_FUZZY,15,26,12.444,4.200,44.275
NO_FUZZY,15,27,13.500,8.100,136.350
NO_FUZZY,15,28,0.000,0.000,0.000
NO_FUZZY,15,29,18.000,2.700,17.100
NO_FUZZY,15,30,10.667,3.600,37.950
NO_FUZZY,15,31,9.000,5.400,90.900
NO_FUZZY,15,32,0.000,0.000,0.000
NO_FUZZY,15,33,14.000,2.100,13.300
NO_FUZZY,15,34,18.667,6.300,66.413
NO_FUZZY,15,36,0.000,0.000,0.000
NO_FUZZY,15,35,9.500,5.700,95.950
NO_FUZZY,15,37,10.000,1.500,9.500
NO_FUZZY,15,38,8.889,3.000,31.625
NO_FUZZY,15,39,11.500,6.900,116.150
NO_FUZZY,15,40,0.000,0.000,0.000
NO_FUZZY,15,41,8.000,1.200,7.600
NO_FUZZY,15,42,8.889,3.000,31.625
NO_FUZZY,15,44,0.000,0.000,0.000
NO_FUZZY,15,45,18.000,2.700,17.100
NO_FUZZY,15,43,12.500,7.500,126.250
NO_FUZZY,15,46,9.778,3.300,34.788
NO_FUZZY,15,47,14.500,8.700,146.450
NO_FUZZY,15,48,8.000,0.300,0.950
NO_FUZZY,15,49,8.000,1.200,7.600
NO_FUZZY,16,0,0.000,0.000,0.000
NO_FUZZY,16,1,12.000,1.800,11.400
NO_FUZZY,16,2,11.556,3.900,41.113
NO_FUZZY,16,3,12.500,7.500,126.250
NO_FUZZY,16,4,8.000,0.300,0.950
NO_FUZZY,16,5,22.000,3.300,20.900
NO_FUZZY,16,6,10.667,3.600,37.950
NO_FUZZY,16,7,15.500,9.300,156.550
NO_FUZZY,16,8,24.000,0.900,2.850
NO_FUZZY,16,12,16.000,0.600,1.900
NO_FUZZY,16,9,14.000,2.100,13.300
NO_FUZZY,16,10,14.222,4.800,50.600
NO_FUZZY,16,11,9.500,5.700,95.950
NO_FUZZY,16,13,18.000,2.700,17.100
NO_FUZZY,16,14,17.778,6.000,63.250
NO_FUZZY,16,15,16.000,9.600,161.600
NO_FUZZY,16,16,24.000,0.900,2.850
NO_FUZZY,16,17,12.000,1.800,11.400
NO_FUZZY,16,20,0.000,0.000,0.000
NO_FUZZY,16,18,11.556,3.900,41.113
NO_FUZZY,16,19,14.000,8.400,141.400
NO_FUZZY,16,21,22.000,3.300,20.900
NO_FUZZY,16,22,9.778,3.300,34.788
NO_FUZZY,16,23,11.500,6.900,116.150
NO_FUZZY,16,24,16.000,0.600,1.900
NO_FUZZY,16,25,20.000,3.000,19.000
NO_FUZZY,16,26,17.778,6.000,63.250
NO_FUZZY,16,27,13.000,7.800,131.300
NO_FUZZY,16,28,16.000,0.600,1.900
NO_FUZZY,16,29,24.000,3.600,22.800
NO_FUZZY,16,30,9.778,3.300,34.788
NO_FUZZY,16,31,13.500,8.100,136.350
NO_FUZZY,16,32,16.000,0.600,1.900
NO_FUZZY,16,33,24.000,3.600,22.800
NO_FUZZY,16,34,20.444,6.900,72.738
NO_FUZZY,16,35,14.000,8.400,141.400
NO_FUZZY,16,36,16.000,0.600,1.900
NO_FUZZY,16,37,12.000,1.800,11.400
NO_FUZZY,16,38,10.667,3.600,37.950
NO_FUZZY,16,39,14.500,8.700,146.450
NO_FUZZY,16,40,8.000,0.300,0.950
NO_FUZZY,16,41,18.000,2.700,17.100
NO_FUZZY,16,42,16.889,5.700,60.088
NO_FUZZY,16,44,8.000,0.300,0.950
NO_FUZZY,16,45,14.000,2.100,13.300
NO_FUZZY,16,43,15.500,9.300,156.550
NO_FUZZY,16,46,18.667,6.300,66.413
NO_FUZZY,16,47,13.500,8.100,136.350
NO_FUZZY,16,48,16.000,0.600,1.900
NO_FUZZY,16,49,14.000,2.100,13.300
NO_FUZZY,17,0,0.000,0.000,0.000
NO_FUZZY,17,1,26.000,3.900,24.700
NO_FUZZY,17,2,13.333,4.500,47.438
NO_FUZZY,17,3,14.500,8.700,146.450
NO_FUZZY,17,4,0.000,0.000,0.000
NO_FUZZY,17,5,16.000,2.400,15.200
NO_FUZZY,17,6,26.667,9.000,94.875
NO_FUZZY,17,7,13.500,8.100,136.350
NO_FUZZY,17,8,24.000,0.900,2.850
NO_FUZZY,17,12,0.000,0.000,0.000
NO_FUZZY,17,9,12.000,1.800,11.400
NO_FUZZY,17,10,9.778,3.300,34.788
NO_FUZZY,17,11,15.000,9.000,151.500
NO_FUZZY,17,13,22.000,3.300,20.900
NO_FUZZY,17,14,11.556,3.900,41.113
NO_FUZZY,17,15,11.000,6.600,111.100
NO_FUZZY,17,16,24.000,0.900,2.850
NO_FUZZY,17,17,16.000,2.400,15.200
NO_FUZZY,17,18,18.667,6.300,66.413
NO_FUZZY,17,19,17.500,10.500,176.750
NO_FUZZY,17,20,0.000,0.000,0.000
NO_FUZZY,17,21,28.000,4.200,26.600
NO_FUZZY,17,22,13.333,4.500,47.438
NO_FUZZY,17,23,16.000,9.600,161.600
NO_FUZZY,17,24,0.000,0.000,0.000
NO_FUZZY,17,25,16.000,2.400,15.200
NO_FUZZY,17,26,16.889,5.700,60.088
NO_FUZZY,17,27,12.000,7.200,121.200
NO_FUZZY,17,28,0.000,0.000,0.000
NO_FUZZY,17,29,20.000,3.000,19.000
NO_FUZZY,17,30,9.778,3.300,34.788
NO_FUZZY,17,31,12.500,7.500,126.250
NO_FUZZY,17,32,8.000,0.300,0.950
NO_FUZZY,17,33,8.000,1.200,7.600
NO_FUZZY,17,34,19.556,6.600,69.575
NO_FUZZY,17,35,16.000,9.600,161.600
NO_FUZZY,17,36,8.000,0.300,0.950
NO_FUZZY,17,37,28.000,4.200,26.600
NO_FUZZY,17,38,11.556,3.900,41.113
NO_FUZZY,17,39,15.000,9.000,151.500
NO_FUZZY,17,40,0.000,0.000,0.000
NO_FUZZY,17,41,24.000,3.600,22.800
NO_FUZZY,17,42,18.667,6.300,66.413
NO_FUZZY,17,43,16.000,9.600,161.600
NO_FUZZY,17,44,24.000,0.900,2.850
NO_FUZZY,17,45,16.000,2.400,15.200
NO_FUZZY,17,46,25.778,8.700,91.712
NO_FUZZY,17,47,20.000,12.000,202.000
NO_FUZZY,17,48,16.000,0.600,1.900
NO_FUZZY,17,49,20.000,3.000,19.000
NO_FUZZY,18,0,24.000,0.900,2.850
NO_FUZZY,18,1,30.000,4.500,28.500
NO_FUZZY,18,2,24.000,8.100,85.387
NO_FUZZY,18,3,17.000,10.200,171.700
NO_FUZZY,18,4,8.000,0.300,0.950
NO_FUZZY,18,5,34.000,5.100,32.300
NO_FUZZY,18,6,14.222,4.800,50.600
NO_FUZZY,18,7,14.500,8.700,146.450
NO_FUZZY,18,8,24.000,0.900,2.850
NO_FUZZY,18,9,20.000,3.000,19.000
NO_FUZZY,18,10,22.222,7.500,79.063
NO_FUZZY,18,11,20.000,12.000,202.000
NO_FUZZY,18,12,24.000,0.900,2.850
NO_FUZZY,18,13,20.000,3.000,19.000
NO_FUZZY,18,14,12.444,4.200,44.275
NO_FUZZY,18,15,8.500,5.100,85.850
NO_FUZZY,18,16,40.000,1.500,4.750
NO_FUZZY,18,17,26.000,3.900,24.700
NO_FUZZY,18,18,15.111,5.100,53.763
NO_FUZZY,18,19,13.000,7.800,131.300
NO_FUZZY,18,20,40.000,1.500,4.750
NO_FUZZY,18,21,26.000,3.900,24.700
NO_FUZZY,18,24,8.000,0.300,0.950
NO_FUZZY,18,28,16.000,0.600,1.900
NO_FUZZY,18,22,16.889,5.700,60.088
NO_FUZZY,18,23,18.000,10.800,181.800
NO_FUZZY,18,25,28.000,4.200,26.600
NO_FUZZY,18,26,21.333,7.200,75.900
NO_FUZZY,18,27,17.500,10.500,176.750
NO_FUZZY,18,29,24.000,3.600,22.800
NO_FUZZY,18,30,23.111,7.800,82.225
NO_FUZZY,18,31,21.500,12.900,217.150
NO_FUZZY,18,32,40.000,1.500,4.750
NO_FUZZY,18,33,14.000,2.100,13.300
NO_FUZZY,18,34,16.889,5.700,60.088
NO_FUZZY,18,35,18.500,11.100,186.850
NO_FUZZY,18,36,24.000,0.900,2.850
NO_FUZZY,18,37,16.000,2.400,15.200
NO_FUZZY,18,38,18.667,6.300,66.413
NO_FUZZY,18,39,14.500,8.700,146.450
NO_FUZZY,18,40,24.000,0.900,2.850
NO_FUZZY,18,41,28.000,4.200,26.600
NO_FUZZY,18,42,20.444,6.900,72.738
NO_FUZZY,18,44,0.000,0.000,0.000
NO_FUZZY,18,45,18.000,2.700,17.100
NO_FUZZY,18,43,15.500,9.300,156.550
NO_FUZZY,18,46,23.111,7.800,82.225
NO_FUZZY,18,47,17.000,10.200,171.700
NO_FUZZY,18,48,16.000,0.600,1.900
NO_FUZZY,18,49,24.000,3.600,22.800
NO_FUZZY,19,0,8.000,0.300,0.950
NO_FUZZY,19,1,28.000,4.200,26.600
NO_FUZZY,19,2,18.667,6.300,66.413
NO_FUZZY,19,3,20.000,12.000,202.000
NO_FUZZY,19,4,16.000,0.600,1.900
NO_FUZZY,19,5,24.000,3.600,22.800
NO_FUZZY,19,6,24.889,8.400,88.550
NO_FUZZY,19,7,14.500,8.700,146.450
NO_FUZZY,19,8,0.000,0.000,0.000
NO_FUZZY,19,12,40.000,1.500,4.750
NO_FUZZY,19,9,26.000,3.900,24.700
NO_FUZZY,19,10,15.111,5.100,53.763
NO_FUZZY,19,11,18.000,10.800,181.800
NO_FUZZY,19,13,28.000,4.200,26.600
NO_FUZZY,19,14,20.444,6.900,72.738
NO_FUZZY,19,15,18.000,10.800,181.800
NO_FUZZY,19,16,0.000,0.000,0.000
NO_FUZZY,19,17,24.000,3.600,22.800
NO_FUZZY,19,18,22.222,7.500,79.063
NO_FUZZY,19,19,18.000,10.800,181.800
NO_FUZZY,19,20,8.000,0.300,0.950
NO_FUZZY,19,21,34.000,5.100,32.300
NO_FUZZY,19,22,23.111,7.800,82.225
NO_FUZZY,19,23,20.000,12.000,202.000
NO_FUZZY,19,24,16.000,0.600,1.900
NO_FUZZY,19,25,14.000,2.100,13.300
NO_FUZZY,19,26,17.778,6.000,63.250
NO_FUZZY,19,27,14.000,8.400,141.400
NO_FUZZY,19,28,24.000,0.900,2.850
NO_FUZZY,19,29,28.000,4.200,26.600
NO_FUZZY,19,30,19.556,6.600,69.575
NO_FUZZY,19,31,21.500,12.900,217.150
NO_FUZZY,19,32,32.000,1.200,3.800
NO_FUZZY,19,33,32.000,4.800,30.400
NO_FUZZY,19,34,20.444,6.900,72.738
NO_FUZZY,19,35,16.000,9.600,161.600
NO_FUZZY,19,36,48.000,1.800,5.700
NO_FUZZY,19,37,36.000,5.400,34.200
NO_FUZZY,19,38,21.333,7.200,75.900
NO_FUZZY,19,39,16.500,9.900,166.650
NO_FUZZY,19,40,16.000,0.600,1.900
NO_FUZZY,19,41,36.000,5.400,34.200
NO_FUZZY,19,42,16.000,5.400,56.925
NO_FUZZY,19,43,14.500,8.700,146.450
NO_FUZZY,19,44,48.000,1.800,5.700
NO_FUZZY,19,45,30.000,4.500,28.500
NO_FUZZY,19,46,19.556,6.600,69.575
NO_FUZZY,19,47,18.000,10.800,181.800
NO_FUZZY,19,48,0.000,0.000,0.000
NO_FUZZY,19,49,28.000,4.200,26.600
NO_FUZZY,20,0,0.000,0.000,0.000
NO_FUZZY,20,1,0.000,0.000,0.000
NO_FUZZY,20,2,1.333,0.300,3.163
NO_FUZZY,20,3,0.000,0.000,0.000
NO_FUZZY,20,4,0.000,0.000,0.000
NO_FUZZY,20,5,0.000,0.000,0.000
NO_FUZZY,20,6,0.000,0.000,0.000
NO_FUZZY,20,7,0.000,0.000,0.000
NO_FUZZY,20,8,0.000,0.000,0.000
NO_FUZZY,20,9,0.000,0.000,0.000
NO_FUZZY,20,10,0.000,0.000,0.000
NO_FUZZY,20,11,0.000,0.000,0.000
NO_FUZZY,20,12,0.000,0.000,0.000
NO_FUZZY,20,13,0.000,0.000,0.000
NO_FUZZY,20,14,0.000,0.000,0.000
NO_FUZZY,20,15,2.250,0.900,15.150
NO_FUZZY,20,16,0.000,0.000,0.000
NO_FUZZY,20,17,0.000,0.000,0.000
NO_FUZZY,20,20,0.000,0.000,0.000
NO_FUZZY,20,18,1.333,0.300,3.163
NO_FUZZY,20,19,0.000,0.000,0.000
NO_FUZZY,20,21,0.000,0.000,0.000
NO_FUZZY,20,22,1.333,0.300,3.163
NO_FUZZY,20,23,0.000,0.000,0.000
NO_FUZZY,20,24,0.000,0.000,0.000
NO_FUZZY,20,25,0.000,0.000,0.000
NO_FUZZY,20,26,0.000,0.000,0.000
NO_FUZZY,20,27,0.000,0.000,0.000
NO_FUZZY,20,28,0.000,0.000,0.000
NO_FUZZY,20,29,0.000,0.000,0.000
NO_FUZZY,20,30,0.000,0.000,0.000
NO_FUZZY,20,31,1.500,0.600,10.100
NO_FUZZY,20,32,0.000,0.000,0.000
NO_FUZZY,20,33,0.000,0.000,0.000
NO_FUZZY,20,34,0.000,0.000,0.000
NO_FUZZY,20,35,0.000,0.000,0.000
NO_FUZZY,20,36,0.000,0.000,0.000
NO_FUZZY,20,37,0.000,0.000,0.000
NO_FUZZY,20,38,0.000,0.000,0.000
NO_FUZZY,20,39,0.000,0.000,0.000
NO_FUZZY,20,40,0.000,0.000,0.000
NO_FUZZY,20,41,0.000,0.000,0.000
NO_FUZZY,20,42,0.000,0.000,0.000
NO_FUZZY,20,44,0.000,0.000,0.000
NO_FUZZY,20,45,0.000,0.000,0.000
NO_FUZZY,20,43,0.000,0.000,0.000
NO_FUZZY,20,46,1.333,0.300,3.163
NO_FUZZY,20,47,0.000,0.000,0.000
NO_FUZZY,20,48,0.000,0.000,0.000
NO_FUZZY,20,49,0.000,0.000,0.000
NO_FUZZY,21,0,0.000,0.000,0.000
NO_FUZZY,21,1,0.000,0.000,0.000
NO_FUZZY,21,2,2.667,0.600,6.325
NO_FUZZY,21,3,7.500,3.000,50.500
NO_FUZZY,21,4,0.000,0.000,0.000
NO_FUZZY,21,5,6.000,0.600,3.800
NO_FUZZY,21,6,4.000,0.900,9.488
NO_FUZZY,21,7,6.750,2.700,45.450
NO_FUZZY,21,8,0.000,0.000,0.000
NO_FUZZY,21,9,0.000,0.000,0.000
NO_FUZZY,21,10,2.667,0.600,6.325
NO_FUZZY,21,11,3.750,1.500,25.250
NO_FUZZY,21,12,0.000,0.000,0.000
NO_FUZZY,21,13,3.000,0.300,1.900
NO_FUZZY,21,14,4.000,0.900,9.488
NO_FUZZY,21,15,5.250,2.100,35.350
NO_FUZZY,21,16,0.000,0.000,0.000
NO_FUZZY,21,17,0.000,0.000,0.000
NO_FUZZY,21,18,2.667,0.600,6.325
NO_FUZZY,21,19,4.500,1.800,30.300
NO_FUZZY,21,20,0.000,0.000,0.000
NO_FUZZY,21,21,3.000,0.300,1.900
NO_FUZZY,21,24,0.000,0.000,0.000
NO_FUZZY,21,28,0.000,0.000,0.000
NO_FUZZY,21,22,6.667,1.500,15.813
NO_FUZZY,21,23,3.750,1.500,25.250
NO_FUZZY,21,25,0.000,0.000,0.000
NO_FUZZY,21,26,4.000,0.900,9.488
NO_FUZZY,21,27,3.000,1.200,20.200
NO_FUZZY,21,29,0.000,0.000,0.000
NO_FUZZY,21,30,5.333,1.200,12.650
NO_FUZZY,21,31,3.750,1.500,25.250
NO_FUZZY,21,32,0.000,0.000,0.000
NO_FUZZY,21,33,0.000,0.000,0.000
NO_FUZZY,21,34,5.333,1.200,12.650
